"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"22","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestProxies.java","3","279","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"23","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestProxies.java","3","287","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"24","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestProxies.java","3","295","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"25","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestProxies.java","3","303","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"26","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestProxies.java","3","311","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestSaturatedPool830.java","3","55","The method 'saturatedPoolTest()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestStates.java","3","51","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestStates.java","3","58","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestStates.java","3","65","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestStates.java","3","72","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestStates.java","3","79","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestStates.java","3","86","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestValidation.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestValidation.java","3","223","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestValidation.java","3","237","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","com.zaxxer.hikari.pool","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\pool\TestValidation.java","3","251","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.zaxxer.hikari.util","..\data\repositories\brettwooldridge_HikariCP\src\test\java\com\zaxxer\hikari\util\TomcatConcurrentBagLeakTest.java","3","187","The method 'checkThreadLocalMapForLeaks(Object, Field)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
