"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.youth.banner.indicator","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\indicator\DrawableIndicator.java","4","8","Unused import 'android.graphics.Color'","Code Style","UnnecessaryImport"
"2","com.youth.banner.indicator","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\indicator\DrawableIndicator.java","4","10","Unused import 'android.graphics.drawable.Drawable'","Code Style","UnnecessaryImport"
"3","com.youth.banner.indicator","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\indicator\DrawableIndicator.java","4","14","Unused import 'androidx.annotation.IdRes'","Code Style","UnnecessaryImport"
"1","com.youth.banner.indicator","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\indicator\RectangleIndicator.java","4","8","Unused import 'com.youth.banner.config.BannerConfig'","Code Style","UnnecessaryImport"
"1","com.youth.banner.indicator","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\indicator\RoundLinesIndicator.java","4","11","Unused import 'com.youth.banner.util.BannerUtils'","Code Style","UnnecessaryImport"
"1","com.youth.banner.itemdecoration","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\itemdecoration\MarginDecoration.java","4","11","Unused import 'com.youth.banner.util.BannerUtils'","Code Style","UnnecessaryImport"
"1","com.youth.banner.transformer","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\transformer\DepthPageTransformer.java","4","5","Unused import 'androidx.viewpager2.widget.ViewPager2'","Code Style","UnnecessaryImport"
"1","com.youth.banner.transformer","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\transformer\ScaleInTransformer.java","4","4","Unused import 'android.view.ViewParent'","Code Style","UnnecessaryImport"
"2","com.youth.banner.transformer","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\transformer\ScaleInTransformer.java","4","7","Unused import 'androidx.annotation.Px'","Code Style","UnnecessaryImport"
"3","com.youth.banner.transformer","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\transformer\ScaleInTransformer.java","4","8","Unused import 'androidx.core.view.ViewCompat'","Code Style","UnnecessaryImport"
"4","com.youth.banner.transformer","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\transformer\ScaleInTransformer.java","4","9","Unused import 'androidx.recyclerview.widget.RecyclerView'","Code Style","UnnecessaryImport"
"5","com.youth.banner.transformer","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\transformer\ScaleInTransformer.java","4","10","Unused import 'androidx.viewpager2.widget.ViewPager2'","Code Style","UnnecessaryImport"
"1","com.youth.banner.transformer","..\data\repositories\youth5201314_banner\banner\src\main\java\com\youth\banner\transformer\ZoomOutPageTransformer.java","4","5","Unused import 'androidx.viewpager2.widget.ViewPager2'","Code Style","UnnecessaryImport"
