"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\StoreHouseHeader.java","3","37","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\StoreHouseHeader.java","3","37","Too many fields","Design","TooManyFields"
"1","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","4","27","Unnecessary import from the current package 'com.scwang.smart.refresh.header.R'","Code Style","UnnecessaryImport"
"2","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","3","38","Possible God Class (WMC=79, ATFD=50, TCC=32.381%)","Design","GodClass"
"3","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","3","38","Too many fields","Design","TooManyFields"
"5","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","3","286","The method 'drawWinds(Canvas, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"6","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","3","368","The method 'drawSideClouds(Canvas, int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"7","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","3","457","The method 'drawCenterClouds(Canvas, int, int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"8","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\TaurusHeader.java","3","533","The method 'drawAirplane(Canvas, int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\WaveSwipeHeader.java","4","30","Unnecessary import from the current package 'com.scwang.smart.refresh.header.R'","Code Style","UnnecessaryImport"
"2","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\WaveSwipeHeader.java","1","49","The enum name 'VERTICAL_DRAG_THRESHOLD' doesn't match '[A-Z][a-zA-Z0-9]*'","Code Style","ClassNamingConventions"
"3","com.scwang.smart.refresh.header","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\WaveSwipeHeader.java","3","166","The method 'onMoving(boolean, float, int, int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.scwang.smart.refresh.header.flyrefresh","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\flyrefresh\MountainSceneView.java","3","27","Too many fields","Design","TooManyFields"
"2","com.scwang.smart.refresh.header.flyrefresh","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\flyrefresh\MountainSceneView.java","3","147","The method 'updateTreePath(float, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.scwang.smart.refresh.header.fungame","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\fungame\FunGameBase.java","3","58","The method 'onTouchEvent(MotionEvent)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.scwang.smart.refresh.header.fungame","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\fungame\FunGameView.java","3","40","Possible God Class (WMC=53, ATFD=56, TCC=23.077%)","Design","GodClass"
"2","com.scwang.smart.refresh.header.fungame","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\fungame\FunGameView.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.scwang.smart.refresh.header.fungame","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\fungame\FunGameView.java","3","40","Too many fields","Design","TooManyFields"
"4","com.scwang.smart.refresh.header.fungame","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\fungame\FunGameView.java","3","89","The constructor 'FunGameView(Context, AttributeSet, int)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"1","com.scwang.smart.refresh.header.waveswipe","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\waveswipe\WaveView.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.scwang.smart.refresh.header.waveswipe","..\data\repositories\scwang90_SmartRefreshLayout\refresh-header\src\main\java\com\scwang\smart\refresh\header\waveswipe\WaveView.java","3","39","Too many fields","Design","TooManyFields"
"1","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","82","Possible God Class (WMC=671, ATFD=311, TCC=15.010%)","Design","GodClass"
"2","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","82","The class 'SmartRefreshLayout' has a total cyclomatic complexity of 671 (highest 108).","Design","CyclomaticComplexity"
"3","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","82","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","82","Too many fields","Design","TooManyFields"
"5","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","240","The constructor 'SmartRefreshLayout(Context, AttributeSet)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"6","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","343","The method 'onFinishInflate()' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
